order_id,medicine_type,order_quantity,urgency_level,unit_quote_price_usd,lead_time_days,supplier_reliability,on_time_delivery_rate,defect_rate_pct,cold_chain_compliance_pct,selected_supplier
ORD-02894,Chemotherapy Agent,250,High,526.3,3,0.943,0.896,0.51,94.5,Bharat BioLogics
ORD-02895,Antibiotic,100,Standard,119.76,5,0.998,0.843,1.2,92.7,Zenith LifeSciences
ORD-02896,Painkiller,500,Medium,42.82,7,0.869,0.833,0.54,97.8,Apex BioPharma
ORD-02897,Monoclonal Antibody,250,Standard,5836.0,7,0.898,0.96,1.28,95.9,Zenith LifeSciences
ORD-02898,Immunosuppressant,500,Medium,353.28,7,0.999,0.943,0.57,93.7,OmniHealth Labs
ORD-02899,Insulin,1000,High,242.87,6,0.91,0.939,1.51,97.6,OmniHealth Labs
ORD-02900,Antiviral,500,Medium,191.9,6,0.977,0.816,0.43,94.9,Pulse Generic Pharma
ORD-02901,Antiviral,5000,High,217.29,11,0.918,0.909,0.16,99.9,GlobalRx Supply Chain
ORD-02902,Painkiller,5000,Standard,42.64,6,0.945,0.846,0.26,97.8,MediCore Labs
ORD-02903,Painkiller,100,Medium,40.16,4,0.867,0.832,0.42,94.8,Beacon Pharmaceuticals
ORD-02904,Antihistamine,100,Medium,54.9,5,0.828,0.854,0.63,96.8,Aegis Health Supplies
ORD-02905,Insulin,2500,High,245.36,6,0.951,0.821,0.25,95.8,Apex BioPharma
ORD-02906,Painkiller,500,Standard,36.33,4,0.855,0.832,0.18,95.9,Beacon Pharmaceuticals
ORD-02907,Cardiovascular Drug,5000,High,186.1,6,0.908,0.934,0.83,96.3,Aegis Health Supplies
ORD-02908,Vaccine,100,Medium,267.41,8,0.832,0.975,1.04,92.5,BioMatrix International
ORD-02909,Chemotherapy Agent,5000,Standard,462.25,3,0.848,0.834,0.01,94.9,Beacon Pharmaceuticals
ORD-02910,Insulin,250,Standard,204.41,7,0.84,0.919,1.13,93.3,PharmaTrust Global
ORD-02911,Monoclonal Antibody,250,Medium,4045.51,3,0.881,0.965,0.91,93.0,VitalCare Pharmaceuticals
ORD-02912,Monoclonal Antibody,5000,High,6183.6,6,0.969,0.895,1.02,96.9,MediCore Labs
ORD-02913,Vaccine,2500,Standard,283.58,7,0.974,0.895,0.75,96.3,OmniHealth Labs
ORD-02914,Insulin,100,Standard,218.76,7,0.941,0.877,0.44,96.7,VitalCare Pharmaceuticals
ORD-02915,Antibiotic,500,Standard,119.73,6,0.954,0.927,0.38,97.0,PharmaTrust Global
ORD-02916,Painkiller,500,Medium,43.04,4,0.847,0.812,0.38,97.3,Beacon Pharmaceuticals
ORD-02917,Vaccine,500,Medium,255.75,6,0.973,0.976,0.62,95.6,OmniHealth Labs
ORD-02918,Vaccine,1000,Standard,243.86,8,0.931,1.0,0.49,96.3,OmniHealth Labs
ORD-02919,Monoclonal Antibody,2500,Medium,4330.35,1,0.888,0.932,0.76,93.7,VitalCare Pharmaceuticals
ORD-02920,Painkiller,250,Standard,46.65,8,0.919,0.817,0.28,96.6,MediCore Labs
ORD-02921,Cardiovascular Drug,1000,Medium,156.01,4,0.886,0.945,1.0,97.6,Aegis Health Supplies
ORD-02922,Antihistamine,100,High,64.57,7,0.996,0.959,0.9,99.0,NovaCure Therapeutics
ORD-02923,Antiviral,1000,High,182.79,5,0.97,0.821,0.43,94.0,Pulse Generic Pharma
ORD-02924,Antiviral,5000,Medium,174.32,3,0.843,0.82,0.23,97.7,Vanguard Pharma
ORD-02925,Chemotherapy Agent,500,Medium,498.11,9,0.97,0.931,0.59,96.4,GlobalRx Supply Chain
ORD-02926,Insulin,2500,Standard,217.23,6,0.969,0.855,0.05,96.3,Apex BioPharma
ORD-02927,Painkiller,500,High,42.61,3,0.83,0.813,0.41,96.9,Beacon Pharmaceuticals
ORD-02928,Chemotherapy Agent,100,Standard,538.08,8,0.98,0.868,0.46,96.0,GlobalRx Supply Chain
ORD-02929,Painkiller,5000,Standard,40.27,4,0.948,0.849,0.02,96.3,MediCore Labs
ORD-02930,Antihistamine,500,High,54.72,6,0.923,0.883,1.1,94.6,Summit BioSolutions
ORD-02931,Monoclonal Antibody,500,Standard,5006.43,7,0.969,0.888,0.88,96.8,MediCore Labs
ORD-02932,Monoclonal Antibody,100,Standard,5000.92,4,0.881,0.862,1.07,100.0,Pulse Generic Pharma
ORD-02933,Painkiller,1000,Medium,41.03,6,0.93,0.914,0.33,94.5,Apex BioPharma
ORD-02934,Vaccine,500,Standard,280.64,7,0.989,0.953,0.76,96.8,OmniHealth Labs
ORD-02935,Painkiller,250,Medium,41.25,6,0.921,0.816,0.54,98.1,MediCore Labs
ORD-02936,Painkiller,5000,Medium,41.98,4,0.906,0.763,0.31,95.0,Beacon Pharmaceuticals
ORD-02937,Antibiotic,1000,High,132.6,6,0.968,0.859,0.34,100.0,NovaCure Therapeutics
ORD-02938,Antiviral,5000,Medium,201.94,7,0.855,0.903,0.12,95.9,Vanguard Pharma
ORD-02939,Insulin,5000,High,235.37,4,0.957,0.917,1.4,98.7,OmniHealth Labs
ORD-02940,Vaccine,2500,Standard,312.17,5,0.876,1.0,0.96,92.9,BioMatrix International
ORD-02941,Antibiotic,2500,High,153.55,2,0.956,0.89,0.51,98.5,NovaCure Therapeutics
ORD-02942,Antibiotic,250,Medium,121.05,9,0.945,0.975,0.12,97.5,PharmaTrust Global
ORD-02943,Antihistamine,100,Medium,56.1,3,0.879,0.867,0.14,95.2,Pulse Generic Pharma
ORD-02944,Cardiovascular Drug,250,Standard,197.98,6,0.965,0.829,0.24,93.9,Serum Horizon Global
ORD-02945,Chemotherapy Agent,100,High,486.07,7,0.961,0.899,0.09,95.5,GlobalRx Supply Chain
ORD-02946,Vaccine,2500,Medium,274.87,6,0.874,0.924,0.61,96.3,OmniHealth Labs
ORD-02947,Vaccine,100,Medium,288.45,8,0.847,0.954,0.68,92.2,BioMatrix International
ORD-02948,Vaccine,500,Standard,321.97,9,0.954,0.904,0.2,96.1,Quantum Health Sciences
ORD-02949,Immunosuppressant,1000,High,378.81,7,0.975,0.971,1.28,93.9,Bharat BioLogics
ORD-02950,Antibiotic,1000,Medium,114.67,6,0.922,0.921,0.77,98.7,PharmaTrust Global
ORD-02951,Monoclonal Antibody,1000,Standard,5109.91,4,0.898,0.907,1.16,99.4,Pulse Generic Pharma
ORD-02952,Antiviral,5000,Standard,199.63,5,0.901,0.776,0.7,95.9,MediCore Labs
ORD-02953,Monoclonal Antibody,2500,High,5210.5,5,0.888,0.932,0.94,97.1,Pulse Generic Pharma
ORD-02954,Chemotherapy Agent,2500,Medium,509.18,3,0.891,0.82,0.19,95.2,Beacon Pharmaceuticals
ORD-02955,Cardiovascular Drug,500,High,145.0,7,0.938,0.816,0.58,93.9,CryoSafe LifeSciences
ORD-02956,Chemotherapy Agent,500,High,491.61,2,0.899,0.952,0.55,93.8,Bharat BioLogics
ORD-02957,Antibiotic,2500,Standard,114.64,2,0.95,0.898,0.05,97.8,NovaCure Therapeutics
ORD-02958,Antibiotic,250,Standard,157.07,4,0.983,0.87,0.48,99.7,NovaCure Therapeutics
ORD-02959,Cardiovascular Drug,250,High,204.86,7,0.955,0.886,0.78,98.5,Quantum Health Sciences
ORD-02960,Immunosuppressant,100,Medium,438.06,6,0.886,0.922,0.8,100.0,VitalCare Pharmaceuticals
ORD-02961,Painkiller,1000,Medium,42.65,4,0.887,0.783,0.41,96.9,Beacon Pharmaceuticals
ORD-02962,Cardiovascular Drug,100,Medium,157.91,8,0.96,0.898,0.62,93.8,CryoSafe LifeSciences
ORD-02963,Chemotherapy Agent,1000,High,439.5,9,0.902,0.772,0.45,93.8,Apex BioPharma
ORD-02964,Cardiovascular Drug,250,Medium,189.4,9,0.814,0.909,0.43,97.6,NovaCure Therapeutics
ORD-02965,Immunosuppressant,250,High,430.5,9,0.95,0.902,1.0,100.0,VitalCare Pharmaceuticals
ORD-02966,Cardiovascular Drug,5000,Standard,175.8,8,1.0,0.874,0.65,95.1,CryoSafe LifeSciences
ORD-02967,Painkiller,250,High,44.34,5,0.853,0.837,0.41,98.5,Apex BioPharma
ORD-02968,Antiviral,250,Standard,205.98,8,0.907,0.914,0.32,98.9,GlobalRx Supply Chain
ORD-02969,Painkiller,100,Standard,36.5,1,0.957,0.807,0.22,95.0,Beacon Pharmaceuticals
ORD-02970,Chemotherapy Agent,1000,Standard,489.35,2,0.858,0.838,0.16,97.4,Beacon Pharmaceuticals
ORD-02971,Immunosuppressant,2500,Medium,359.68,6,0.977,0.925,0.49,94.1,OmniHealth Labs
ORD-02972,Monoclonal Antibody,2500,Medium,4532.37,3,0.904,0.933,0.71,93.4,VitalCare Pharmaceuticals
ORD-02973,Immunosuppressant,2500,Medium,396.58,6,0.907,1.0,0.71,94.6,OmniHealth Labs
ORD-02974,Cardiovascular Drug,5000,High,168.64,8,0.959,0.922,1.39,97.6,Aegis Health Supplies
ORD-02975,Vaccine,1000,Medium,249.83,6,0.926,0.938,0.68,96.5,OmniHealth Labs
ORD-02976,Painkiller,1000,Standard,39.96,8,0.913,0.827,0.74,97.3,Apex BioPharma
ORD-02977,Antihistamine,100,High,69.83,6,0.924,0.79,0.16,95.3,Pulse Generic Pharma
ORD-02978,Chemotherapy Agent,500,Standard,512.55,6,0.846,0.875,0.73,92.7,Apex BioPharma
ORD-02979,Painkiller,1000,Standard,45.77,5,0.898,0.823,0.24,97.4,MediCore Labs
ORD-02980,Insulin,250,High,227.07,6,0.918,0.936,1.07,97.0,OmniHealth Labs
ORD-02981,Antibiotic,500,Medium,126.23,8,0.886,0.778,0.46,100.0,BioMatrix International
ORD-02982,Immunosuppressant,100,Standard,391.23,10,1.0,0.838,0.41,92.3,CryoSafe LifeSciences
ORD-02983,Antihistamine,100,Medium,57.34,3,0.953,0.777,0.36,96.6,Pulse Generic Pharma
ORD-02984,Chemotherapy Agent,2500,High,579.34,4,0.894,0.888,0.63,95.3,Bharat BioLogics
ORD-02985,Antibiotic,5000,Standard,146.32,9,0.89,0.836,0.17,100.0,BioMatrix International
ORD-02986,Insulin,500,Medium,213.96,4,0.975,0.896,0.29,97.5,Apex BioPharma
ORD-02987,Vaccine,1000,Medium,278.32,6,0.881,0.929,0.53,95.3,OmniHealth Labs
ORD-02988,Chemotherapy Agent,1000,Medium,466.6,9,0.927,0.935,1.15,100.0,Serum Horizon Global
ORD-02989,Immunosuppressant,250,Medium,345.44,6,0.951,0.94,0.28,95.7,OmniHealth Labs
ORD-02990,Insulin,500,High,248.31,4,0.896,0.914,0.37,97.7,VitalCare Pharmaceuticals
ORD-02991,Antihistamine,1000,Medium,56.65,5,0.849,0.919,0.91,95.4,Zenith LifeSciences
ORD-02992,Antihistamine,100,High,64.73,4,0.875,0.893,1.23,95.4,Summit BioSolutions
ORD-02993,Insulin,5000,Medium,254.1,5,0.964,0.833,0.46,96.9,Apex BioPharma
ORD-02994,Antiviral,2500,High,220.84,2,0.899,0.922,1.03,94.6,Summit BioSolutions
ORD-02995,Painkiller,100,Medium,43.01,5,0.889,0.863,0.93,96.8,Apex BioPharma
ORD-02996,Monoclonal Antibody,1000,High,4710.46,5,0.897,0.964,0.85,92.3,VitalCare Pharmaceuticals
ORD-02997,Monoclonal Antibody,2500,Medium,4557.4,2,0.887,1.0,1.11,92.9,VitalCare Pharmaceuticals
ORD-02998,Antiviral,1000,Standard,207.57,4,0.869,0.899,0.01,98.5,Vanguard Pharma
ORD-02999,Cardiovascular Drug,500,High,149.0,9,0.928,0.944,0.63,94.9,CryoSafe LifeSciences
ORD-03000,Vaccine,1000,Medium,302.87,7,0.914,0.966,0.48,94.3,BioMatrix International
ORD-03001,Chemotherapy Agent,2500,High,459.74,2,0.858,0.87,0.57,96.9,Beacon Pharmaceuticals
ORD-03002,Vaccine,5000,Medium,331.46,6,0.931,0.966,0.32,95.7,Quantum Health Sciences
ORD-03003,Insulin,250,Medium,230.95,3,0.994,0.841,0.67,95.7,Apex BioPharma
ORD-03004,Insulin,5000,Standard,240.23,7,0.937,0.978,0.55,96.4,VitalCare Pharmaceuticals
ORD-03005,Chemotherapy Agent,100,Standard,480.51,10,0.86,0.901,1.07,100.0,Serum Horizon Global
ORD-03006,Monoclonal Antibody,500,Standard,4855.96,11,0.915,0.882,0.56,94.5,CryoSafe LifeSciences
ORD-03007,Cardiovascular Drug,5000,Standard,200.15,7,0.913,0.833,0.63,96.7,Quantum Health Sciences
ORD-03008,Cardiovascular Drug,5000,High,171.79,6,0.842,0.889,0.4,98.9,NovaCure Therapeutics
ORD-03009,Antihistamine,2500,High,69.32,4,0.903,0.868,0.52,99.0,Aegis Health Supplies
ORD-03010,Painkiller,1000,High,44.86,8,0.924,0.807,0.09,96.3,MediCore Labs
ORD-03011,Antiviral,2500,High,212.32,3,0.86,0.908,0.29,96.2,Vanguard Pharma
ORD-03012,Monoclonal Antibody,250,High,5077.63,4,0.922,0.97,0.67,92.4,VitalCare Pharmaceuticals
ORD-03013,Antibiotic,100,Medium,135.52,4,0.952,0.873,0.39,99.7,NovaCure Therapeutics
ORD-03014,Cardiovascular Drug,2500,Medium,127.41,6,0.904,0.862,1.05,97.8,Aegis Health Supplies
ORD-03015,Insulin,100,Medium,231.74,4,0.924,0.764,0.23,96.2,Apex BioPharma
ORD-03016,Cardiovascular Drug,500,Standard,172.42,7,0.895,0.961,1.17,98.0,Aegis Health Supplies
ORD-03017,Painkiller,500,Medium,52.11,5,0.882,0.87,0.8,96.9,Apex BioPharma
ORD-03018,Chemotherapy Agent,2500,Medium,478.44,7,0.997,0.785,0.37,96.8,GlobalRx Supply Chain
ORD-03019,Antibiotic,100,Standard,135.36,7,0.959,0.929,0.84,97.8,PharmaTrust Global
ORD-03020,Antibiotic,250,Medium,130.18,5,0.935,0.869,0.57,97.9,NovaCure Therapeutics
ORD-03021,Antibiotic,1000,Standard,135.18,9,0.968,0.949,0.37,96.6,PharmaTrust Global
ORD-03022,Chemotherapy Agent,2500,Standard,509.73,9,0.933,0.882,0.65,98.8,Serum Horizon Global
ORD-03023,Insulin,5000,High,228.22,5,0.932,0.759,0.31,96.0,Apex BioPharma
ORD-03024,Vaccine,100,Medium,280.02,8,0.806,0.967,0.79,93.3,BioMatrix International
ORD-03025,Immunosuppressant,1000,Medium,368.25,6,0.904,0.973,0.77,93.6,OmniHealth Labs
ORD-03026,Immunosuppressant,2500,Medium,377.45,3,0.893,0.981,0.54,92.0,OmniHealth Labs
ORD-03027,Vaccine,500,Standard,318.27,4,0.955,0.945,0.87,100.0,Vanguard Pharma
ORD-03028,Cardiovascular Drug,5000,Standard,192.65,8,0.877,0.937,0.44,99.1,NovaCure Therapeutics
ORD-03029,Antiviral,100,Standard,202.79,3,0.966,0.893,0.71,96.2,MediCore Labs
ORD-03030,Antibiotic,250,Medium,139.64,3,0.968,0.94,0.56,99.0,NovaCure Therapeutics
ORD-03031,Immunosuppressant,1000,Medium,438.4,9,1.0,0.904,0.22,95.9,CryoSafe LifeSciences
ORD-03032,Immunosuppressant,1000,Standard,376.66,9,0.869,0.814,0.01,93.5,CryoSafe LifeSciences
ORD-03033,Antihistamine,2500,Standard,59.34,10,0.923,0.92,1.19,98.5,NovaCure Therapeutics
ORD-03034,Antihistamine,2500,Medium,66.67,10,0.88,0.941,1.03,100.0,NovaCure Therapeutics
ORD-03035,Immunosuppressant,1000,Medium,326.86,6,0.927,0.963,1.42,95.2,Bharat BioLogics
ORD-03036,Antihistamine,100,Medium,57.48,6,0.915,0.984,0.76,95.1,Zenith LifeSciences
ORD-03037,Painkiller,500,Medium,41.17,5,0.862,0.902,0.5,94.4,Beacon Pharmaceuticals
ORD-03038,Painkiller,2500,High,46.44,7,0.911,0.857,0.64,98.0,Apex BioPharma
ORD-03039,Vaccine,1000,Medium,265.44,7,0.952,0.919,0.59,95.6,OmniHealth Labs
ORD-03040,Monoclonal Antibody,2500,Medium,4040.52,6,0.922,0.957,0.98,97.8,Pulse Generic Pharma
ORD-03041,Monoclonal Antibody,5000,Medium,4626.09,8,0.875,0.924,1.25,93.4,Zenith LifeSciences
ORD-03042,Antibiotic,2500,Standard,127.7,10,0.962,0.955,0.41,98.1,PharmaTrust Global
ORD-03043,Insulin,250,Medium,244.7,6,1.0,0.926,1.21,98.4,OmniHealth Labs
ORD-03044,Cardiovascular Drug,5000,Medium,168.03,8,0.845,0.871,0.72,99.8,Quantum Health Sciences
ORD-03045,Insulin,100,Standard,196.39,6,0.917,0.913,0.34,97.6,VitalCare Pharmaceuticals
ORD-03046,Immunosuppressant,1000,Medium,396.12,4,0.947,0.938,0.77,94.8,OmniHealth Labs
ORD-03047,Antibiotic,1000,Standard,126.29,8,1.0,0.914,1.37,96.8,Bharat BioLogics
ORD-03048,Immunosuppressant,2500,High,392.41,6,0.892,0.84,1.15,100.0,VitalCare Pharmaceuticals
ORD-03049,Antihistamine,1000,High,59.81,6,0.876,0.874,0.39,97.9,Aegis Health Supplies
ORD-03050,Chemotherapy Agent,2500,High,424.3,2,0.865,0.858,0.02,95.5,Beacon Pharmaceuticals
ORD-03051,Chemotherapy Agent,100,Medium,528.73,9,0.966,0.974,0.56,97.0,GlobalRx Supply Chain
ORD-03052,Antiviral,5000,Standard,200.11,6,0.894,0.905,0.37,96.5,Vanguard Pharma
ORD-03053,Painkiller,100,High,45.92,7,0.783,0.78,0.57,97.0,Apex BioPharma
ORD-03054,Painkiller,2500,Medium,45.34,5,0.84,0.819,0.42,98.3,Apex BioPharma
ORD-03055,Painkiller,100,High,44.04,3,0.887,0.82,0.74,96.0,Beacon Pharmaceuticals
ORD-03056,Vaccine,2500,Medium,327.8,8,0.896,0.905,0.18,95.1,Quantum Health Sciences
ORD-03057,Cardiovascular Drug,500,High,160.33,6,0.849,0.885,0.58,99.0,NovaCure Therapeutics
ORD-03058,Antibiotic,1000,Standard,124.48,6,0.982,0.951,0.87,97.7,PharmaTrust Global
ORD-03059,Chemotherapy Agent,500,High,553.74,2,0.941,0.885,0.47,95.6,Bharat BioLogics
ORD-03060,Antibiotic,500,Medium,141.7,7,0.96,0.895,0.39,99.6,BioMatrix International
ORD-03061,Antiviral,2500,Medium,175.18,5,0.957,0.913,0.54,93.4,Pulse Generic Pharma
ORD-03062,Insulin,2500,Standard,242.85,7,0.952,0.895,0.15,96.0,Apex BioPharma
ORD-03063,Antiviral,5000,Standard,228.58,9,0.879,0.904,0.3,97.4,GlobalRx Supply Chain
ORD-03064,Painkiller,500,Medium,53.55,7,0.939,0.808,0.29,96.4,MediCore Labs
ORD-03065,Chemotherapy Agent,500,High,548.54,5,0.94,0.963,0.53,94.2,Bharat BioLogics
ORD-03066,Immunosuppressant,500,Medium,343.67,3,0.899,0.928,0.55,93.9,OmniHealth Labs
ORD-03067,Antihistamine,2500,Standard,58.23,11,0.857,0.985,1.15,99.1,NovaCure Therapeutics
ORD-03068,Insulin,500,Standard,230.67,9,0.894,0.954,0.7,92.7,PharmaTrust Global
ORD-03069,Monoclonal Antibody,1000,Medium,4890.22,4,0.829,0.94,1.09,98.0,Pulse Generic Pharma
ORD-03070,Immunosuppressant,1000,Medium,310.91,3,0.919,0.954,0.52,93.3,OmniHealth Labs
ORD-03071,Insulin,5000,Standard,242.64,6,0.863,0.876,1.43,93.2,PharmaTrust Global
ORD-03072,Immunosuppressant,500,Standard,402.58,4,0.954,1.0,0.56,94.2,OmniHealth Labs
ORD-03073,Chemotherapy Agent,500,Medium,483.27,4,0.917,0.847,0.11,95.7,Beacon Pharmaceuticals
ORD-03074,Cardiovascular Drug,250,Standard,144.01,9,0.991,0.852,0.91,95.5,CryoSafe LifeSciences
ORD-03075,Cardiovascular Drug,500,High,138.48,7,0.993,0.87,0.53,94.5,CryoSafe LifeSciences
ORD-03076,Monoclonal Antibody,5000,Standard,4032.94,8,0.841,0.961,1.43,99.0,Pulse Generic Pharma
ORD-03077,Monoclonal Antibody,500,Medium,5038.11,4,0.852,0.921,1.39,98.6,Pulse Generic Pharma
ORD-03078,Monoclonal Antibody,1000,Medium,5456.35,3,0.862,0.875,1.06,93.1,VitalCare Pharmaceuticals
ORD-03079,Cardiovascular Drug,500,High,186.59,4,0.933,0.944,1.09,98.1,Aegis Health Supplies
ORD-03080,Chemotherapy Agent,2500,High,580.12,3,0.944,0.851,0.53,94.8,Bharat BioLogics
ORD-03081,Painkiller,100,Standard,41.86,4,0.933,0.837,0.15,97.5,MediCore Labs
ORD-03082,Antibiotic,100,High,135.33,4,0.877,0.883,0.11,98.0,NovaCure Therapeutics
ORD-03083,Antiviral,100,High,189.62,5,0.85,0.862,0.08,95.8,Vanguard Pharma
ORD-03084,Chemotherapy Agent,500,Standard,465.61,4,0.849,0.814,0.36,97.8,Beacon Pharmaceuticals
ORD-03085,Insulin,500,High,239.11,7,0.899,0.932,1.18,98.6,OmniHealth Labs
ORD-03086,Vaccine,250,Standard,249.93,9,0.943,0.982,0.32,95.4,OmniHealth Labs
ORD-03087,Vaccine,2500,Medium,347.38,6,0.903,0.929,1.28,98.7,Vanguard Pharma
ORD-03088,Cardiovascular Drug,500,Standard,163.63,9,1.0,0.848,0.96,95.6,CryoSafe LifeSciences
ORD-03089,Chemotherapy Agent,5000,Standard,550.66,3,0.988,0.893,0.59,94.5,Bharat BioLogics
ORD-03090,Chemotherapy Agent,5000,Medium,573.91,3,0.925,0.88,0.47,96.4,Bharat BioLogics
ORD-03091,Antihistamine,500,Medium,61.83,3,0.944,0.924,1.41,96.7,Summit BioSolutions
ORD-03092,Immunosuppressant,500,Standard,362.67,5,0.959,0.918,0.65,94.4,OmniHealth Labs
ORD-03093,Immunosuppressant,500,Standard,432.19,9,0.864,0.905,0.93,98.9,VitalCare Pharmaceuticals
ORD-03094,Antibiotic,5000,Medium,124.58,8,0.931,0.84,1.35,93.9,Zenith LifeSciences
ORD-03095,Painkiller,2500,Standard,55.6,1,0.849,0.838,0.3,95.7,Beacon Pharmaceuticals
ORD-03096,Monoclonal Antibody,2500,Medium,4770.28,2,0.871,0.935,0.87,93.2,VitalCare Pharmaceuticals
ORD-03097,Vaccine,1000,High,374.41,6,0.924,0.953,0.3,97.0,Quantum Health Sciences
ORD-03098,Antihistamine,5000,High,51.24,5,0.865,0.869,0.04,95.3,Pulse Generic Pharma
ORD-03099,Antiviral,250,Medium,197.59,8,0.952,0.833,0.29,94.5,Pulse Generic Pharma
ORD-03100,Antibiotic,100,High,147.33,6,0.965,0.833,0.31,98.7,NovaCure Therapeutics
ORD-03101,Immunosuppressant,500,Medium,393.33,5,0.877,1.0,0.73,93.3,OmniHealth Labs
ORD-03102,Vaccine,100,Standard,266.65,6,0.945,0.973,0.63,96.4,OmniHealth Labs
ORD-03103,Cardiovascular Drug,1000,Standard,138.92,4,0.902,0.902,1.05,98.8,Aegis Health Supplies
ORD-03104,Painkiller,500,High,46.0,9,0.932,0.907,1.17,93.4,BioMatrix International
ORD-03105,Painkiller,5000,Standard,46.27,9,0.952,0.942,0.65,95.9,Serum Horizon Global
ORD-03106,Immunosuppressant,500,Medium,473.66,5,0.813,0.908,1.02,99.3,VitalCare Pharmaceuticals
ORD-03107,Antibiotic,500,Standard,123.58,2,0.953,0.816,0.56,98.4,NovaCure Therapeutics
ORD-03108,Insulin,5000,Medium,201.32,9,0.894,1.0,1.24,92.5,PharmaTrust Global
ORD-03109,Antiviral,2500,High,216.02,2,0.852,0.862,0.85,94.3,MediCore Labs
ORD-03110,Antibiotic,500,Standard,132.17,7,0.95,0.901,0.27,96.7,PharmaTrust Global
ORD-03111,Cardiovascular Drug,500,Medium,148.28,10,0.983,0.892,0.57,95.9,CryoSafe LifeSciences
ORD-03112,Insulin,2500,Medium,234.05,5,1.0,0.856,0.61,95.4,Apex BioPharma
ORD-03113,Chemotherapy Agent,1000,Medium,559.77,7,0.98,0.913,0.47,94.9,GlobalRx Supply Chain
ORD-03114,Antihistamine,250,Medium,62.02,5,0.89,0.722,0.07,95.6,Pulse Generic Pharma
ORD-03115,Insulin,2500,Standard,197.5,4,1.0,0.829,0.4,96.0,Apex BioPharma
ORD-03116,Immunosuppressant,2500,Standard,358.19,6,0.916,0.955,0.71,94.4,OmniHealth Labs
ORD-03117,Antibiotic,2500,Medium,131.17,8,0.988,0.89,0.5,97.8,PharmaTrust Global
ORD-03118,Painkiller,2500,Medium,42.43,8,0.92,0.843,0.38,97.1,MediCore Labs
ORD-03119,Monoclonal Antibody,100,Standard,5013.57,4,1.0,0.89,1.28,96.9,MediCore Labs
ORD-03120,Antibiotic,500,High,129.28,7,0.88,0.861,0.11,98.9,BioMatrix International
ORD-03121,Cardiovascular Drug,2500,Medium,163.4,11,1.0,0.842,0.45,95.6,CryoSafe LifeSciences
ORD-03122,Monoclonal Antibody,500,High,5266.45,4,0.944,0.902,1.27,97.3,MediCore Labs
ORD-03123,Chemotherapy Agent,1000,High,574.75,1,0.978,0.863,0.26,95.8,Bharat BioLogics
ORD-03124,Immunosuppressant,5000,Standard,374.71,4,0.896,0.979,0.55,95.5,OmniHealth Labs
ORD-03125,Chemotherapy Agent,5000,High,608.32,3,0.999,0.894,0.28,93.8,Bharat BioLogics
ORD-03126,Antibiotic,100,Standard,124.94,7,0.961,0.951,0.57,97.4,PharmaTrust Global
ORD-03127,Vaccine,5000,Medium,321.6,8,0.921,0.866,0.04,97.6,Quantum Health Sciences
ORD-03128,Monoclonal Antibody,250,Medium,5223.39,8,0.919,0.944,1.53,97.9,MediCore Labs
ORD-03129,Monoclonal Antibody,2500,Standard,4727.85,6,0.903,0.923,1.18,98.3,Pulse Generic Pharma
ORD-03130,Immunosuppressant,100,High,400.86,6,0.881,0.922,1.03,99.1,VitalCare Pharmaceuticals
ORD-03131,Painkiller,100,High,47.87,5,0.994,0.845,0.35,97.4,MediCore Labs
ORD-03132,Insulin,1000,High,192.66,4,0.972,0.854,0.38,94.8,Apex BioPharma
ORD-03133,Antihistamine,250,Medium,65.98,7,0.923,0.969,1.19,94.5,Summit BioSolutions
ORD-03134,Immunosuppressant,1000,Standard,421.62,6,0.985,0.816,0.2,95.0,CryoSafe LifeSciences
ORD-03135,Insulin,5000,Standard,212.52,7,0.952,0.958,0.4,96.8,VitalCare Pharmaceuticals
ORD-03136,Immunosuppressant,2500,Medium,364.53,5,0.937,0.952,0.54,92.7,OmniHealth Labs
ORD-03137,Painkiller,250,High,41.22,2,0.843,0.82,0.36,96.3,Beacon Pharmaceuticals
ORD-03138,Antibiotic,2500,Standard,126.29,8,0.961,0.867,1.09,95.1,Bharat BioLogics
ORD-03139,Insulin,2500,Medium,219.19,8,0.966,0.963,0.97,96.7,OmniHealth Labs
ORD-03140,Antiviral,2500,Standard,220.83,8,0.953,0.79,0.53,93.6,Pulse Generic Pharma
ORD-03141,Antibiotic,1000,High,140.59,4,0.956,0.885,0.24,98.6,NovaCure Therapeutics
ORD-03142,Cardiovascular Drug,5000,Medium,176.0,4,0.935,0.943,0.85,97.3,Aegis Health Supplies
ORD-03143,Insulin,2500,High,275.64,4,0.94,0.899,0.51,98.3,Apex BioPharma
ORD-03144,Antibiotic,250,Standard,141.46,6,0.994,0.97,0.37,98.2,PharmaTrust Global
ORD-03145,Antihistamine,5000,Medium,59.6,3,0.915,0.907,1.33,93.1,Summit BioSolutions
ORD-03146,Antiviral,250,Medium,176.9,3,0.809,0.894,0.44,97.6,Vanguard Pharma
ORD-03147,Vaccine,5000,Standard,312.79,5,0.927,0.875,0.47,95.9,Quantum Health Sciences
ORD-03148,Antiviral,5000,Standard,192.79,4,0.878,0.843,0.32,93.0,Pulse Generic Pharma
ORD-03149,Vaccine,100,High,329.26,6,0.893,0.929,0.56,94.7,Quantum Health Sciences
ORD-03150,Cardiovascular Drug,5000,High,192.17,7,0.948,0.901,0.71,95.6,Serum Horizon Global
